seqname	start	end	CD4
chr5	173299567	173299826	0
chr5	173299803	173300203	0
chr5	173306343	173307243	0
chr5	173312469	173312834	0
chr5	173312773	173312943	1
chr5	173324823	173325183	0
chr5	173334132	173334223	0
chr5	173340463	173340678	0
chr5	173343923	173344183	0
chr5	173344883	173345123	1
chr5	173347983	173348183	0
chr5	173350063	173350540	0
chr5	173350351	173350523	0
chr5	173350808	173351005	0
chr5	173353483	173353683	0
chr5	173358110	173358463	0
chr5	173362366	173362566	0
chr5	173365225	173365349	0
chr5	173373003	173373243	0
chr5	173373409	173373623	0
chr5	173377798	173377850	0
chr5	173380802	173381003	0
chr5	173383003	173383223	0
chr5	173384163	173385123	0
chr5	173387183	173387720	0
chr5	176784241	176784461	0
chr5	176784544	176784638	0
chr5	176788397	176788593	1
chr5	176789960	176790201	0
chr5	176793912	176794221	0
chr5	176794101	176794321	1
chr6	382220	382780	0
chr6	382500	382905	0
chr6	384820	385200	0
chr6	385460	385799	0
chr6	385640	385985	0
chr6	577760	577988	0
chr6	7109433	7109713	0
chr6	7109473	7109993	0
chr6	7112493	7112891	0
chr6	7119093	7119317	0
chr6	7127973	7128189	0
chr6	7131343	7131513	0
chr6	7132553	7132873	0
chr6	7132973	7133193	1
chr6	14715351	14715671	0
chr6	14715911	14715978	0
chr6	14716021	14716391	0
chr6	14717468	14717525	0
chr6	14719211	14719391	0
chr6	14719479	14719577	0
chr6	14719591	14719811	0
chr6	14721315	14721540	1
chr6	14721851	14722091	0
chr6	14723707	14723844	0
chr6	14724932	14725091	0
chr6	14724951	14725191	0
chr6	14731951	14732178	0
chr6	14732824	14733079	0
chr6	14733029	14733265	1
chr6	16670811	16671012	0
chr6	16670871	16671211	0
chr6	16671353	16671558	0
chr6	16672740	16672798	0
chr6	20663123	20663371	0
chr6	20678300	20678871	0
chr6	20715773	20715914	0
chr6	21426491	21426751	0
chr6	21427171	21427371	0
chr6	21432751	21432931	0
chr6	21433143	21433305	0
chr6	21433983	21434160	0
chr6	21436091	21436281	0
chr6	21438651	21439131	0
chr6	21439271	21439471	1
chr6	32514284	32514377	0
chr6	32517417	32517757	0
chr6	32517877	32517937	0
chr6	32518617	32518737	0
chr6	32518997	32519070	0
chr6	32519217	32519457	0
chr6	32519357	32519557	0
chr6	32520700	32520957	0
chr6	32520917	32521197	0
chr6	32522417	32522577	0
chr6	32526372	32526657	0
chr6	32526557	32526730	0
chr6	32527297	32527497	0
chr6	32536377	32536597	0
chr6	32536817	32537057	0
chr6	32537915	32538037	0
chr6	32538365	32538615	0
chr6	32538752	32538817	0
chr6	32540497	32540608	0
chr6	32542643	32542737	0
chr6	32542797	32543037	0
chr6	32544271	32544357	0
chr6	32545017	32545177	0
chr6	32545493	32545613	0
chr6	32546604	32546747	0
chr6	32546817	32547043	0
chr6	32547028	32547261	0
chr6	32548797	32548997	0
chr6	32549603	32549798	0
chr6	32551944	32552163	1
chr6	32553797	32553957	0
chr6	32554277	32554537	0
chr6	32554643	32554831	0
chr6	32556808	32557177	0
chr6	32557037	32557217	0
chr6	32557977	32558277	0
chr6	32558984	32559057	0
chr6	32559849	32559913	0
chr6	32559862	32559994	0
chr6	32561297	32561408	0
chr6	32564886	32565117	0
chr6	32568367	32568499	0
chr6	32568857	32569017	0
chr6	32570257	32570497	0
chr6	32571017	32571337	0
chr6	32571769	32571997	1
chr6	32571959	32572210	1
chr6	32572177	32572377	1
chr6	32572337	32572546	1
chr6	32572597	32572828	0
chr6	32575337	32575537	0
chr6	32575359	32575757	0
chr6	32576197	32576397	0
chr6	32576251	32576426	0
chr6	32577297	32577457	1
chr6	32577457	32577558	0
chr6	32577657	32577877	1
chr6	32577897	32578137	0
chr6	32577983	32578177	1
chr6	32578397	32578957	0
chr6	32578557	32578777	0
chr6	32578786	32579038	0
chr6	32579517	32579757	0
chr6	32580397	32580681	0
chr6	32581377	32581597	0
chr6	36354317	36354565	1
chr6	36355177	36355417	1
chr6	36355453	36355662	1
chr6	36355854	36356079	0
chr6	36356259	36356466	0
chr6	36357237	36357437	0
chr6	36372617	36372797	0
chr6	36381637	36381877	0
chr6	36381937	36382147	0
chr6	36382377	36382597	0
chr6	36386450	36386617	0
chr6	90856699	90856899	0
chr6	90856799	90857099	0
chr6	90864599	90864979	0
chr6	90886819	90887159	0
chr6	90902699	90902864	1
chr6	90941024	90941279	0
chr6	90941200	90941359	0
chr6	90944819	90945059	0
chr6	90947177	90947379	0
chr6	90947739	90948116	0
chr6	90948344	90948559	0
chr6	90951339	90951519	0
chr6	90963448	90963639	0
chr6	90976659	90976919	1
chr6	90981575	90981679	0
chr6	90981639	90981885	1
chr6	90983797	90983860	0
chr6	90986159	90986395	0
chr6	90987442	90987619	0
chr6	91001059	91001439	0
chr6	91001299	91001619	0
chr6	91005583	91005799	0
chr6	91006099	91006239	0
chr6	91006208	91006439	0
chr6	91007813	91008119	0
chr6	91011659	91011959	0
chr6	91012619	91012939	0
chr6	106463746	106464175	0
chr6	106474675	106474876	0
chr6	106474735	106475015	0
chr6	111858243	111858514	0
chr6	111858451	111858644	0
chr6	111871823	111872323	0
chr6	111877928	111878163	0
chr6	111888515	111888727	0
chr6	111901123	111901303	0
chr6	111901683	111901923	0
chr6	111910643	111910843	0
chr6	111912603	111913163	0
chr6	111929843	111930018	0
chr6	119102083	119102363	0
chr6	119108159	119108543	0
chr6	119215204	119216264	0
chr6	119256165	119256445	1
chr6	119256405	119256716	0
chr6	119298825	119298985	0
chr6	119305625	119305825	0
chr6	126659026	126659186	0
chr6	126660006	126660426	0
chr6	126660926	126661546	0
chr6	126661126	126661336	1
chr6	126661786	126661898	0
chr6	126661846	126661939	0
chr6	126689326	126689806	0
chr6	126698926	126699266	0
chr6	126758513	126758666	0
chr6	126759595	126759746	0
chr6	126766929	126767586	0
chr6	126767506	126767708	0
chr6	126796984	126797178	0
chr6	126851158	126851373	0
chr6	127437465	127437643	0
chr6	127439189	127439346	0
chr6	127452365	127452625	0
chr6	127452525	127452785	0
chr6	127452805	127453005	0
chr6	127458205	127458427	0
chr6	127461585	127461785	0
chr6	127461898	127462325	0
chr6	127468171	127468390	0
chr6	127474145	127474345	0
chr6	127481742	127481898	0
chr6	127484505	127484745	0
chr6	127484765	127484945	0
chr6	127486458	127486665	0
chr6	127492365	127492545	0
chr6	127492725	127492945	0
chr6	127493585	127493705	0
chr6	127495185	127495325	0
chr6	127495960	127496225	0
chr6	127497461	127497784	0
chr6	127521045	127521225	0
chr6	128270077	128270265	0
chr6	128278201	128278387	0
chr6	128288914	128289185	1
chr6	128294045	128294251	1
chr6	130342025	130342405	0
chr6	130348141	130348325	0
chr6	130350665	130350845	0
chr6	135488876	135489078	0
chr6	135494778	135494944	0
chr6	135498075	135498298	0
chr6	135500038	135500238	0
chr6	135503515	135503826	1
chr6	135503766	135504081	1
chr6	135739311	135739478	0
chr6	135818498	135819458	0
chr6	135818767	135819038	1
chr6	135827534	135827698	1
chr6	135844098	135844478	0
chr6	135902458	135902658	0
chr6	135909698	135909898	0
chr6	137420662	137420795	0
chr6	137423637	137423874	0
chr6	137423828	137423941	0
chr6	137438017	137438202	0
chr6	137960036	137960177	0
chr6	137960224	137960397	0
chr6	137960457	137960657	0
chr6	137960528	137960777	0
chr6	137962535	137962677	0
chr6	137965601	137965732	0
chr6	137966537	137966757	0
chr6	137966612	137966973	0
chr6	137971737	137971888	0
chr6	137972237	137972777	0
chr6	137972377	137972597	0
chr6	137973537	137973742	0
chr6	137974190	137974424	0
chr6	137974573	137974777	0
chr6	137976116	137976383	0
chr6	137979437	137979697	0
chr6	137982874	137983037	1
chr6	137987697	137987917	0
chr6	137988187	137988307	0
chr6	137994817	137995056	0
chr6	137999637	137999857	0
chr6	138001957	138002177	0
chr6	138002157	138002362	1
chr6	138002834	138003077	0
chr6	138131940	138132157	0
chr6	138132493	138132576	0
chr6	138138857	138139077	0
chr6	138142579	138143017	0
chr6	138142732	138142917	0
chr6	138166017	138166177	0
chr6	138167957	138168337	1
chr6	138187357	138187593	0
chr6	138195257	138195839	1
chr6	138195377	138195577	1
chr6	138195857	138196197	1
chr6	138197277	138197597	0
chr6	138197809	138198064	1
chr6	138198757	138199157	1
chr6	138206517	138206877	1
chr6	138227277	138227377	0
chr6	138228469	138228697	0
chr6	138228624	138228778	0
chr6	138229977	138230177	0
chr6	138230377	138230439	0
chr6	143864957	143865417	0
chr6	149576696	149577092	0
chr6	149580936	149581215	1
chr6	149582597	149582796	1
chr6	149582696	149583156	0
chr6	159465972	159466312	0
chr6	159468323	159468521	0
chr6	159468532	159468612	0
chr6	159469412	159469598	0
chr6	159472127	159472253	0
chr6	159474132	159474392	0
chr6	159474712	159475351	0
chr6	159490312	159490532	0
chr6	159496647	159496810	0
chr6	159499891	159500032	0
chr6	159503072	159503372	0
chr6	159506592	159506852	0
chr6	159514592	159514892	0
chr6	159514777	159514948	1
chr6	159514912	159515392	0
chr6	159515032	159515652	0
chr6	167369608	167369912	0
chr6	167370588	167370867	0
chr6	167370811	167371050	1
chr6	167371048	167371360	0
chr6	167371228	167371435	1
chr6	167371493	167371840	0
chr6	167372125	167372189	0
chr6	167372848	167373048	1
chr6	167373508	167373725	1
chr6	167373681	167373848	0
chr6	167374468	167374685	0
chr6	167376668	167376848	0
chr6	167377603	167377899	0
chr6	167383548	167383928	0
chr6	167384828	167385068	0
chr6	167387254	167387463	0
chr6	167391208	167391408	0
chr6	167391346	167391688	0
chr6	167391488	167391828	0
chr6	167391712	167391908	0
chr6	167394888	167395067	0
chr6	167399228	167399428	0
chr6	167400945	167401146	0
chr6	167402064	167402223	0
chr6	167403248	167403409	1
chr6	167404965	167405096	0
chr6	167406265	167406379	0
chr6	167409557	167409708	0
chr6	167409768	167409996	0
chr6	167410955	167411248	0
chr6	167411708	167412108	1
chr6	167523248	167523437	0
chr6	167523363	167523595	0
chr6	167532628	167532948	0
chr6	167534108	167534328	0
chr6	167534128	167534560	0
chr7	2441327	2441449	0
chr7	2448315	2448535	1
chr7	2449495	2449755	1
chr7	2464235	2464555	0
chr7	2758145	2758349	0
chr7	2759748	2759934	0
chr7	2760554	2760781	1
chr7	2760696	2760954	0
chr7	2763014	2763274	0
chr7	2775394	2775698	0
chr7	2777794	2777914	0
chr7	2781774	2782122	0
chr7	2789753	2789994	0
chr7	2790594	2790734	0
chr7	2797054	2797294	0
chr7	2797094	2797534	0
chr7	2797954	2798554	0
chr7	2801514	2801834	0
chr7	2801954	2802274	0
chr7	2802194	2802574	0
chr7	2802332	2802534	0
chr7	2802514	2802814	0
chr7	2802756	2803017	0
chr7	2802994	2803220	0
chr7	2807054	2807274	0
chr7	2836636	2836934	0
chr7	2841074	2841254	0
chr7	2846883	2846935	0
chr7	2857854	2858074	0
chr7	2859779	2859994	0
chr7	2862514	2862593	0
chr7	2862846	2863073	0
chr7	2863494	2863754	0
chr7	2864372	2864634	0
chr7	2869454	2869534	0
chr7	2872414	2872574	0
chr7	2872894	2873194	0
chr7	2873214	2873494	0
chr7	2873614	2873814	0
chr7	2874474	2874665	0
chr7	2877806	2878073	0
chr7	2878614	2878794	0
chr7	2878874	2878934	0
chr7	2881794	2882534	0
chr7	3113774	3114451	0
chr7	3134754	3134974	1
chr7	3147934	3148114	0
chr7	3157134	3157402	0
chr7	17442467	17442724	0
chr7	26694650	26694941	0
chr7	26697999	26698259	0
chr7	26724279	26724999	0
chr7	26729112	26729225	0
chr7	26730137	26730300	0
chr7	26787370	26787494	0
chr7	26820539	26820899	0
chr7	26827811	26828004	0
chr7	26828539	26828719	0
chr7	26834279	26834539	0
chr7	26838599	26838819	0
chr7	26851630	26852072	0
chr7	26853469	26853549	0
chr7	26853639	26853993	0
chr7	26853879	26854159	0
chr7	26854779	26855019	0
chr7	26855139	26855308	0
chr7	26855718	26856059	0
chr7	26856504	26856572	0
chr7	26861759	26861979	0
chr7	26877159	26877339	0
chr7	26881039	26881359	0
chr7	26884359	26884726	0
chr7	26886179	26886339	0
chr7	26888139	26888299	0
chr7	26889858	26890019	0
chr7	26893291	26893479	0
chr7	26893519	26893699	1
chr7	26893919	26894139	0
chr7	26894059	26894239	0
chr7	26894319	26894899	0
chr7	26894793	26895059	0
chr7	26894959	26895246	0
chr7	26895179	26895619	0
chr7	26895459	26895819	0
chr7	26897116	26897440	1
chr7	26897539	26897888	0
chr7	26901354	26901939	0
chr7	26901699	26902339	0
chr7	26903539	26903839	1
chr7	26903659	26903999	0
chr7	26904219	26904499	1
chr7	26904639	26904819	0
chr7	26904899	26905019	0
chr7	26938639	26938839	0
chr7	26968679	26968880	0
chr7	27015558	27015721	0
chr7	27017702	27017899	0
chr7	27017859	27018039	0
chr7	27022339	27022419	0
chr7	27105512	27105759	0
chr7	27121902	27122099	0
chr7	27131199	27131659	0
chr7	27135110	27135353	1
chr7	28152159	28152384	0
chr7	28154219	28154407	0
chr7	28159966	28160139	1
chr7	28172579	28172779	0
chr7	28172679	28172879	0
chr7	28174899	28174999	0
chr7	28174960	28175033	0
chr7	28176179	28176379	0
chr7	28177126	28177419	0
chr7	28186019	28186299	0
chr7	28187079	28187259	0
chr7	28219693	28220079	0
chr7	28220157	28220410	1
chr7	28230275	28230476	0
chr7	28239459	28239699	0
chr7	37382367	37382922	0
chr7	37382382	37382602	1
chr7	37386060	37386284	0
chr7	37403643	37404023	0
chr7	37404403	37404983	0
chr7	37404583	37404803	0
chr7	37405143	37405328	0
chr7	37406192	37406696	0
chr7	37406623	37406875	0
chr7	37408255	37408420	0
chr7	37408740	37408943	0
chr7	50239803	50239928	0
chr7	50239876	50240016	0
chr7	50241756	50241974	0
chr7	50244276	50244473	1
chr7	50257614	50257797	1
chr7	50267776	50268076	0
chr7	50280396	50280576	0
chr7	50306536	50306816	1
chr7	50462178	50462558	0
chr7	50465758	50465938	1
chr7	50468878	50468958	0
chr7	50472198	50472358	0
chr7	50474802	50475038	0
chr7	50477557	50477723	0
chr7	51028777	51029081	0
chr7	51037757	51038137	0
chr7	51050337	51050617	0
chr7	51050471	51050649	0
chr7	98717613	98717771	0
chr7	98721803	98722163	0
chr7	98730283	98730503	0
chr7	98739083	98739323	1
chr7	98739740	98740023	1
chr7	98740020	98740252	1
chr7	98740943	98741163	1
chr7	98741023	98741309	0
chr7	98741243	98741463	1
chr7	98741394	98741568	0
chr7	98750303	98750503	0
chr7	98752923	98753158	0
chr7	98765583	98765763	0
chr7	100401261	100401442	1
chr7	100420870	100421005	0
chr7	100423322	100423562	0
chr7	100423682	100423867	0
chr7	100433404	100433825	0
chr7	100433762	100434042	0
chr7	105706344	105706579	0
chr7	105710590	105710806	0
chr7	105710726	105711166	0
chr7	105751726	105752087	1
chr7	105753006	105753286	0
chr7	105753473	105753766	1
chr7	105753731	105753986	0
chr7	105760891	105760985	0
chr7	105761046	105761246	0
chr7	107491176	107491345	0
chr7	116892734	116892934	0
chr7	128573554	128573974	0
chr7	128573814	128574014	0
chr7	128575374	128575559	0
chr7	128575466	128575694	0
chr7	128577864	128578097	1
chr7	128579534	128579789	0
chr7	128580634	128580820	1
chr7	138722686	138722906	0
chr7	138726233	138726412	1
chr7	138726261	138726666	0
chr7	138729983	138730166	1
chr7	138730251	138730419	1
chr7	138730906	138731466	0
chr7	138732841	138733006	0
chr7	138734766	138735006	0
chr7	148211023	148211372	0
chr7	148213494	148213692	0
chr7	148216592	148216752	0
chr7	148218932	148219152	0
chr7	148220334	148220517	0
chr7	148226032	148226252	0
chr7	148238992	148239332	0
chr7	149187551	149187811	0
chr7	149193084	149193271	1
chr7	149195813	149196070	0
chr7	149195971	149196276	1
chr7	149279371	149279691	0
chr7	149285871	149285966	0
chr7	149297009	149297171	1
chr7	149297131	149297371	0
chr7	149319471	149319851	0
chr7	149331631	149332051	0
chr7	149341651	149342036	0
chr7	149345571	149345749	0
chr7	149362971	149363351	0
chr8	79556710	79556896	1
chr8	79572095	79572295	0
chr8	79577515	79577775	1
chr8	79577635	79577855	0
chr8	79603717	79603875	0
chr8	79612275	79612475	0
chr8	79635955	79636135	1
chr8	79635968	79636290	0
chr8	90867388	90867588	0
chr8	95817508	95817928	0
chr8	95826474	95826601	0
chr8	95826568	95826806	0
chr8	95841088	95841288	0
chr8	95858848	95859027	0
chr8	95907091	95907287	0
chr8	95908676	95909008	1
chr8	95908826	95909053	1
chr8	95910548	95910848	0
chr8	95913338	95913525	0
chr8	95916941	95917128	0
chr8	95919331	95919428	0
chr8	95930468	95930621	0
chr8	102458450	102458521	0
chr8	102462268	102462488	0
chr8	102463459	102463676	0
chr8	126528782	126529442	0
chr8	126533782	126534362	0
chr8	126534422	126534631	0
chr8	126535902	126536362	0
chr8	126539953	126540142	1
chr8	126540942	126541162	0
chr8	126541082	126541282	1
chr8	128185745	128185885	0
chr8	128191667	128191905	0
chr8	128193260	128193350	0
chr8	128196885	128197138	0
chr8	128197045	128197285	0
chr8	128201225	128201425	1
chr8	128814969	128815173	0
chr8	129167026	129167166	0
chr8	129170603	129170805	0
chr8	129171051	129171186	0
chr8	129173628	129173839	0
chr8	129175012	129175286	0
chr8	129176008	129176163	0
chr8	129179746	129179956	0
chr8	129180085	129180316	1
chr8	129180266	129180457	0
chr8	129180506	129180706	0
chr8	129180706	129180869	1
chr8	129182791	129182985	0
chr8	129184686	129185452	0
chr8	129185944	129186131	1
chr8	129186446	129186646	1
chr8	129187926	129188146	0
chr8	129188306	129188546	0
chr8	129190085	129190322	0
chr8	129190543	129191106	0
chr8	129193506	129193766	0
chr8	129198246	129198426	1
chr8	129202469	129202667	0
chr8	129203986	129204326	0
chr8	129210126	129210366	0
chr8	129540246	129540506	0
chr8	129541365	129541551	0
chr8	129544386	129544766	0
chr8	129548126	129548300	0
chr8	129548866	129549234	0
chr8	129550030	129550226	1
chr8	129550986	129551146	0
chr8	129551166	129551426	0
chr8	129552066	129552306	0
chr8	129552286	129552477	1
chr8	129555434	129555606	0
chr8	129555602	129555821	0
chr8	129555866	129556066	1
chr8	129556036	129556326	0
chr8	129561306	129561506	0
chr8	129565506	129565714	1
chr8	129567056	129567266	1
chr8	129567266	129567579	1
chr8	129567435	129567726	0
chr8	129568906	129569126	0
chr8	129569006	129569206	1
chr8	129569306	129569586	0
chr8	129570986	129571346	0
chr8	144984128	144984308	0
chr8	144984768	144985028	0
chr8	144984968	144985216	0
chr8	144985141	144985288	0
chr8	144985908	144986268	0
chr8	144986428	144986688	0
chr8	144986608	144987408	0
chr8	144986996	144987528	0
chr8	144989197	144989488	0
chr8	144989268	144989768	1
chr8	144990288	144990508	0
chr8	144990494	144990552	1
chr8	144991088	144991328	0
chr8	144991728	144992288	1
chr8	144992028	144992188	0
chr8	144992316	144992661	0
chr8	144992657	144992915	1
chr8	144993228	144993437	0
chr8	144995573	144995868	0
chr8	144995768	144996128	0
chr8	144995868	144996568	0
chr8	144996384	144996561	0
chr8	144996568	144996828	0
chr8	144996848	144997688	0
chr8	144997568	144998467	0
chr8	144998848	145000488	0
chr8	145000895	145001108	0
chr8	145001288	145001488	0
chr8	145001528	145001808	1
chr8	145002435	145002608	1
chr8	145003628	145003828	1
chr8	145003668	145004066	0
chr8	145005680	145005756	0
chr8	145006608	145006974	0
chr8	145006984	145007268	0
chr8	145007428	145007609	0
chr8	145008308	145008534	1
chr8	145008749	145009148	0
chr8	145010705	145010898	1
chr8	145012032	145012258	0
chr8	145012288	145012688	0
chr8	145012663	145012888	1
chr8	145012908	145013368	0
chr8	145013167	145013369	1
chr8	145013310	145013608	1
chr8	145013368	145013988	0
chr8	145013745	145013951	1
chr8	145014406	145014623	1
chr8	145014428	145014828	0
chr8	145014704	145014890	0
chr8	145019937	145020182	0
chr8	145020435	145020659	0
chr8	145020578	145020773	0
chr8	145020868	145021448	0
chr8	145021109	145021328	0
chr8	145021308	145021586	0
chr8	145022088	145022368	0
chr8	145022668	145022928	1
chr8	145023498	145023808	0
chr8	145027201	145027268	0
chr8	145027208	145027448	0
chr8	145028202	145028512	1
chr8	145028428	145028868	1
chr8	145031248	145031488	1
chr8	145031631	145032348	0
chr8	145032188	145032521	0
chr8	145034848	145035048	1
chr9	4290017	4290280	0
chr9	4290465	4290740	0
chr9	4974020	4974217	0
chr9	5893720	5893920	0
chr9	34707257	34707457	0
chr9	34710153	34710337	0
chr9	93920622	93920930	0
chr9	93923022	93923642	0
chr9	93928387	93928622	0
chr9	93929351	93929542	0
chr9	93929842	93930063	0
chr9	93932342	93932622	0
chr9	93938562	93938976	0
chr9	100863762	100864002	0
chr9	100864726	100864957	0
chr9	100864862	100865158	0
chr9	100866162	100866343	0
chr9	100866742	100866982	1
chr9	100866902	100867182	0
chr9	110776301	110776501	0
chr9	110776741	110776941	0
chr9	110778341	110778761	0
chr9	110779074	110779261	0
chr9	110782241	110782651	0
chr9	110782841	110783181	0
chr9	110801401	110801661	0
chr9	110803161	110803361	0
chr9	110803941	110804146	1
chr9	110806721	110806919	0
chr9	110811441	110811670	0
chr9	110811501	110811901	0
chr9	110814764	110814941	0
chr9	110818811	110819041	0
chr9	110820101	110820321	0
chr9	110822542	110822757	0
chr9	110833981	110834143	0
chr9	110836101	110836400	0
chr9	117568593	117568830	1
chr9	117568900	117569125	0
chr9	123639242	123639458	1
chr9	123645578	123645798	0
chr9	123645998	123646178	0
chr9	123661838	123662678	0
chr9	123664942	123665255	1
chr9	123668222	123668438	1
chr9	123677348	123677558	0
chr9	123677458	123677758	0
chr9	123679858	123680118	0
chr9	123683788	123684010	0
chr9	123683992	123684269	1
chr9	123687738	123687958	0
chr9	123687878	123688118	1
chr9	123689498	123689681	0
chr9	123689918	123690238	0
chr9	123691024	123691270	0
chr9	123696718	123696918	1
chr9	123696718	123697118	0
chr9	123699904	123700204	0
chr9	123704918	123705145	0
chr9	123705018	123705287	0
chr9	123707298	123707511	0
chr9	139261032	139261132	0
chr9	139266292	139266632	0
chr9	139266592	139266707	0
chr9	139267430	139267647	0
chr9	139271072	139271412	0
chr9	139271752	139271972	0
chr9	139293192	139293412	0
chr9	139294052	139294472	0
chr9	139294132	139294334	1
chr9	139300456	139300577	0
